"","ewp_name","year","ccode","widetargeting","narrowtargeting","v2csgender_binary","v2mecenefm_binary","partyban.new.0","partyban.new.1","partyban.new.2","minorityrule","judicialreform","religiousfreedom","pol_killing_approved","freediscussion","social_inequality","even_civilrights","repress_civilsoc","social_power_dist","ses_power_dist","popsize.log2","gdppcgrowth","un_imr_sqrt","efindex","discrimpop","reg.na","reg.eap","reg.sca","reg.mna","reg.eur","ios.iccpr1","battledeaths.log2","coup.try.5yr","mk_ongoing_count_log2","mean_mk_onset_interaction","mk_onset_prev_year","newcountry","mk_ever","year_sq","countryage.new.log2","includesnonstate","mk_onset","mk_onset_1","mk_onset_2","mk_onset_1or2"
"265","Eswatini",1996,572,0,0,1,1,1,0,0,1,0,3,0,0.158,0,0,0,1,0.436,19.8929503787654,1.70737552317404,8.14824520985961,0.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3984016,4.58496250072116,1,0,0,0,0
"266","Eswatini",1997,572,0,0,1,1,1,0,0,1,0,3,0,0.158,0,0,0,1,0.436,19.9181382378089,1.3183669407492,8.36117216662831,0.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988009,4.64385618977472,1,0,0,0,0
"267","Eswatini",1998,572,0,0,1,1,1,0,0,1,0,3,0,0.158,0,0,0,1,0.436,19.9389908646589,1.13167320186156,8.56878637847858,0.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3992004,4.70043971814109,1,0,0,0,0
"268","Eswatini",1999,572,0,0,1,1,1,0,0,1,0,3,0,0.158,0,0,0,1,0.436,19.9578303941781,1.61522415804301,8.74611342254375,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3996001,4.75488750216347,1,0,0,0,0
"269","Eswatini",2000,572,0,0,1,1,1,0,0,1,0,3,0,0.187,0,0,0,1,0.436,19.9749074742097,0.562746630940353,8.8889088194221,0.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e+06,4.8073549220576,1,0,0,0,0
"270","Eswatini",2001,572,0,0,1,1,1,0,0,1,0,3,0,0.259,0,0,0,1,0.436,19.9900873397868,-0.00294698976716745,9.00453774493727,0.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4004001,4.85798099512757,1,0,0,0,0
"271","Eswatini",2002,572,0,0,1,1,1,0,0,1,0,3,0,0.259,0,0,0,1,0.436,20.0030690313984,3.44507676442021,9.04783952112326,0.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4008004,4.90689059560852,1,0,0,0,0
"272","Eswatini",2003,572,0,0,1,1,1,0,0,1,1,3,0,0.259,0,0,0,1,0.436,20.0139945815375,3.09649853377074,9.06328306961666,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012009,4.95419631038688,1,0,0,0,0
"273","Eswatini",2004,572,0,0,1,1,1,0,0,1,1,3,0,0.259,0,0,0,1,0.436,20.0234565761605,2.94651490452893,9.03616068914226,0.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4016016,5,1,0,0,0,0
"274","Eswatini",2005,572,0,0,1,1,1,0,0,1,1,3,0,0.259,0,0,0,1,0.436,20.0317200460338,5.39337214116568,8.96295710131428,0.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4020025,5.04439411935845,1,0,0,0,0
"275","Eswatini",2006,572,0,0,0,1,1,0,0,1,0,3,0,0.259,0,0,0,1,0.436,20.0395710524379,5.41693435133843,8.83785041738092,0.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4024036,5.08746284125034,1,0,0,0,0
"276","Eswatini",2007,572,0,0,0,1,1,0,0,1,0,3,0,0.259,0,0,0,1,0.436,20.0479439731725,3.8310229235741,8.66431185957662,0.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4028049,5.12928301694497,1,0,0,0,0
"277","Eswatini",2008,572,0,0,0,1,1,0,0,1,0,3,0,0.259,0,0,0,1,0.436,20.0557246295187,0.279382179407264,8.45105910522462,0.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032064,5.16992500144231,1,0,0,0,0
"278","Eswatini",2009,572,0,0,0,1,1,0,0,1,0,3,0,0.259,0,0,0,1,0.436,20.0623492329437,1.09974900839312,8.20237160826063,0.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036081,5.20945336562895,1,0,0,0,0
"279","Eswatini",2010,572,0,0,0,1,1,0,0,1,0,3,0,0.259,0,0,0,1,0.436,20.0689671659828,3.31872245454383,7.93373178271108,0.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4040100,5.24792751344359,1,0,0,0,0
"280","Eswatini",2011,572,0,0,0,1,1,0,0,1,0,3,0,0.264,0,0,0,1,0.488,20.0760992376086,1.74301022805365,7.6680766819327,0.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4044121,5.28540221886225,1,0,0,0,0
"281","Eswatini",2012,572,0,0,0,1,1,0,0,1,0,3,0,0.264,0,0,0,1,0.488,20.0840038294681,4.82073687005895,7.42685667022059,0.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4048144,5.32192809488736,1,0,0,0,0
"282","Eswatini",2013,572,0,0,0,1,1,0,0,1,0,3,0,0.254,0,0,0,1,0.488,20.0929003443327,3.22271454579,7.23114790334149,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4052169,5.35755200461808,1,0,0,0,0
"283","Eswatini",2014,572,0,0,0,1,1,0,0,1,0,3,0,0.254,0,0,0,1,0.488,20.1026024167184,0.246802469436361,7.08516054863967,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4056196,5.39231742277876,1,0,0,0,0
"284","Eswatini",2015,572,0,0,0,1,1,0,0,1,0,3,0,0.254,0,0,0,1,0.488,20.1129077853643,1.49985760265459,6.95310002804505,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4060225,5.4262647547021,1,0,0,0,0
"285","Eswatini",2016,572,0,0,0,1,1,0,0,1,0,3,0,0.254,0,0,0,1,0.488,20.1237930403557,0.302953769282354,6.85116778367017,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4064256,5.4594316186373,1,0,0,0,0
"286","Eswatini",2017,572,0,0,1,1,1,0,0,1,1,3,0,0.245,0,0,0,1,0.488,20.1349451567164,1.2409471862878,6.75721836261046,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4068289,5.49185309632968,1,0,0,0,0
"287","Eswatini",2018,572,0,0,1,1,1,0,0,1,0,3,0,0.244,0,0,0,1,0.45,20.1462255812221,1.5827075461722,6.6504736673413,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4072324,5.52356195605701,1,0,0,0,0
"288","Eswatini",2019,572,0,0,1,1,1,0,0,1,0,3,0,0.199,0,0,0,1,0.314,20.1575998210651,1.88572411932168,6.54280520877704,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4076361,5.55458885167764,1,0,0,0,0
"289","Eswatini",2020,572,0,0,1,1,1,0,0,1,0,3,0,0.193,0,0,0,1,0.314,20.1711560247426,-2.48029970534307,6.43822957030891,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4080400,5.58496250072116,1,0,0,0,0
"290","Madagascar",1961,580,0,0,0,1,0,1,0,0,1,2,0,0.345,0,0,0,1,0.588,22.3118101116079,-0.556310500486447,11.011157977252,0.006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3845521,1,0,0,0,0,0
"291","Madagascar",1962,580,0,0,0,1,0,1,0,0,1,2,0,0.345,0,0,0,1,0.588,22.3492501780012,-0.348872830288144,10.9356252679031,0.006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3849444,1.58496250072116,0,0,0,0,0
"292","Madagascar",1963,580,0,0,0,1,0,1,0,0,1,2,0,0.345,0,0,0,1,0.588,22.3868634334387,-3.47894327440805,10.8603959412169,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3853369,2,0,0,0,0,0
"293","Madagascar",1964,580,0,0,0,1,0,1,0,0,1,2,0,0.345,0,0,0,1,0.588,22.4247096416487,1.27073204466539,10.7850173852433,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3857296,2.32192809488736,0,0,0,0,0
"294","Madagascar",1965,580,0,0,0,1,0,1,0,0,1,2,0,0.345,0,0,0,1,0.588,22.4627511269714,-3.04285842390219,10.7080763912105,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3861225,2.58496250072116,0,0,0,0,0
"295","Madagascar",1966,580,0,0,0,1,0,1,0,0,1,2,0,0.345,0,0,0,1,0.588,22.501171699118,-0.61766628974857,10.6291721220422,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3865156,2.8073549220576,0,0,0,0,0
"296","Madagascar",1967,580,0,0,0,1,0,1,0,0,1,2,0,0.345,0,0,0,1,0.588,22.5402664127212,2.70730971650256,10.5456910631784,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3869089,3,0,0,0,0,0
"297","Comoros",1995,581,0,0,0,1,0,0,1,0,1,1,0,0.601,0,0,0,0,1.614,18.8839319585389,1.40803977353706,8.92710479382874,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3980025,4.39231742277876,1,0,0,0,0
"298","Mauritius",1968,590,0,0,0,0,0,0,1,0,2,4,0,0.752,0,0,0,0,0.48,19.6067756856967,-8.58016872865547,8.06692630436153,0.475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3873024,0,0,0,0,0,0
"299","Algeria",1962,615,1,0,1,1,0,1,0,0,1,1,0,0.119,0,0,0,1,-0.626,23.4896230900706,-20.910073610125,12.6935534819845,0.336,0,0,0,0,1,0,0,0,0,1,1,0,1,1,3849444,0,0,1,0,0,0
"300","Tunisia",1960,616,0,0,0,1,0,1,0,1,1,3,0,0.313,0,0,0,1,-0.02,22.0003999761956,8.99560237126253,12.9751030824422,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3841600,2.32192809488736,0,0,0,0,0
"301","Tunisia",1961,616,0,0,0,1,0,1,0,1,1,3,0,0.313,0,0,0,1,-0.02,22.0144026163775,6.013660348351,12.8662776279699,0.097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3845521,2.58496250072116,0,0,0,0,0
"302","South Sudan",2011,626,0,0,0,1,0,0,1,1,1,3,0,0.258,0,0,0,1,-0.935,23.2881420245396,-9.56171072740051,8.31442722019984,0.73,0.04,0,0,0,0,0,0,7.76155123244448,0,0,0,0,1,0,4044121,0,1,0,0,1,1
"303","Iran",1960,630,0,0,1,1,0,1,0,1,1,2,0,0.118,0,0,0,1,-0.761,24.3503526125416,5.69191499392673,13.1850559346557,0.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3841600,7.17990909001493,0,0,0,0,0
"304","Iran",1961,630,0,0,1,1,0,1,0,1,1,2,0,0.118,0,0,0,1,-0.761,24.3899257671022,7.40404546879476,13.0636633453255,0.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3845521,7.18982455888002,0,0,0,0,0
"305","Iran",1962,630,0,0,1,1,0,1,0,1,1,2,0,0.118,0,0,1,1,-0.761,24.4301417729621,4.94276971129126,12.9809129108857,0.731,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3849444,7.19967234483636,0,0,0,0,0
"306","Iran",1963,630,0,0,1,1,0,1,0,1,1,2,0,0.162,0,0,1,1,-0.761,24.4712915655298,4.0320600044964,12.8138245656791,0.731,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3853369,7.20945336562895,0,0,0,0,0
"307","Iran",1964,630,0,0,0,1,0,1,0,1,1,1,0,0.175,0,0,1,1,-0.761,24.5134394305945,5.35200396106057,12.6826180262594,0.732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3857296,7.21916852046216,0,0,0,0,0
"308","Iran",1965,630,0,0,0,1,0,1,0,1,1,1,0,0.175,0,0,1,1,-0.761,24.5560804506364,13.6271656652955,12.5466091036582,0.732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3861225,7.22881869049588,0,0,0,0,0
"309","Iran",1966,630,0,0,0,1,0,1,0,1,1,1,0,0.175,0,0,1,1,-0.761,24.5982513205968,8.29029751748904,12.4013063827969,0.732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3865156,7.23840473932508,0,0,0,0,0
"310","Iran",1967,630,0,0,0,1,0,1,0,1,1,1,0,0.175,0,0,1,1,-0.761,24.6393882410704,8.12534723358296,12.2438065976231,0.733,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3869089,7.24792751344359,0,0,0,0,0
"311","Iran",1968,630,0,0,0,1,0,1,0,1,1,1,0,0.175,0,0,1,1,-0.761,24.6797776306887,11.2457645195738,12.1085135338736,0.733,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3873024,7.25738784269265,0,0,0,0,0
"312","Iran",1969,630,0,0,0,1,0,1,0,1,1,1,0,0.175,0,0,1,1,-0.761,24.7204466090574,12.3057614853404,11.8902481050649,0.734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3876961,7.2667865406949,0,0,0,0,0
"313","Iran",1970,630,0,0,0,1,0,1,0,1,1,1,0,0.2,0,0,1,1,-0.761,24.7619103572621,7.7848672685946,11.6924762133605,0.734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3880900,7.27612440527424,0,0,0,0,0
"314","Saudi Arabia",1960,670,0,0,1,1,1,0,0,1,1,0,0,0.131,1,0,0,1,-0.817,21.9900800666956,6.56238042479215,12.5382375156957,0.195,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,3841600,4.85798099512757,0,0,0,0,0
"315","Saudi Arabia",1961,670,0,0,1,1,1,0,0,1,1,0,0,0.131,1,0,0,1,-0.817,22.0379329708024,8.22686403132735,12.4257353907123,0.196,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,3845521,4.90689059560852,0,0,0,0,0
"316","Saudi Arabia",1962,670,0,0,1,1,1,0,0,1,1,0,0,0.131,1,0,0,1,-0.817,22.0881321638406,8.09523715528569,12.3072214573396,0.196,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,3849444,4.95419631038688,0,0,0,0,0
"317","Saudi Arabia",1963,670,0,0,1,1,1,0,0,1,1,0,0,0.131,1,0,0,1,-0.817,22.1399781380077,4.85926408747679,12.1811411616482,0.197,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,3853369,5,0,0,0,0,0
"318","Saudi Arabia",1964,670,0,0,1,1,1,0,0,1,1,0,0,0.131,1,0,0,1,-0.817,22.1931384977715,4.84153074834508,12.0468294584094,0.197,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,3857296,5.04439411935845,0,0,0,0,0
"319","Saudi Arabia",1965,670,0,0,1,1,1,0,0,1,1,0,0,0.131,1,0,0,1,-0.817,22.2474019835844,7.99734581916441,11.8984452765897,0.198,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,3861225,5.08746284125034,0,0,0,0,0
"320","Saudi Arabia",1966,670,0,0,1,1,1,0,0,1,1,0,0,0.131,1,0,0,1,-0.817,22.3026358561476,4.11768975296884,11.7375678911775,0.198,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,3865156,5.12928301694497,0,0,0,0,0
"321","Saudi Arabia",1967,670,0,0,1,1,1,0,0,1,1,0,0,0.131,1,0,0,1,-0.817,22.3594498469365,4.70383371045419,11.5609255684828,0.199,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,3869089,5.16992500144231,0,0,0,0,0
"322","Saudi Arabia",1968,670,0,0,1,1,1,0,0,1,1,0,0,0.131,1,0,0,1,-0.817,22.4181753475262,3.36577107751437,11.3672336124494,0.199,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,3873024,5.20945336562895,0,0,0,0,0
"323","Saudi Arabia",1969,670,0,0,1,1,1,0,0,1,1,0,0,0.131,1,0,0,1,-0.817,22.4787328419573,1.67904086196664,11.156244887954,0.2,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,3876961,5.24792751344359,0,0,0,0,0
"324","Saudi Arabia",1970,670,0,0,1,1,1,0,0,1,1,0,0,0.131,1,0,0,1,-0.817,22.5418412866846,46.0610769697743,10.9290392990418,0.2,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,3880900,5.28540221886225,0,0,0,0,0
"325","Saudi Arabia",1971,670,0,0,1,1,1,0,0,1,1,0,0,0.131,1,0,0,1,-0.817,22.6088869203548,15.0398621982331,10.6869546644496,0.201,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,3884841,5.32192809488736,0,0,0,0,0
"326","Bahrain",1990,692,0,0,0,1,1,0,0,1,1,2,0,0.34,1,0,0,1,-1.814,18.9809707179821,0.992712756857642,4.36777975635219,0.492,0.35,0,0,0,1,0,0,0,0,0,0,0,0,0,3960100,4.32192809488736,1,0,0,0,0
"327","Qatar",1993,694,0,0,1,1,1,0,0,1,1,2,0,0.187,0,1,0,1,-1.078,18.8907184919752,-4.31923920372304,3.81583542622058,0.717,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3972049,4.52356195605701,1,0,0,0,0
"328","United Arab Emirates",1971,696,0,0,1,1,1,0,0,1,1,3,0,0.139,0,0,0,1,-2.816,18.3941988976615,18.2015309734417,8.09614105608345,0.467,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3884841,0,0,0,0,0,0
"329","Oman",1960,698,0,0,1,1,1,0,0,1,1,2,0,0.064,0,0,1,1,-2.281,19.033361159977,3.35018786155084,14.2839630355164,0.154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3841600,7.17990909001493,0,0,0,0,0
"330","Oman",1961,698,0,0,1,1,1,0,0,1,1,2,0,0.064,0,0,1,1,-2.281,19.0597114892615,-1.06709297757802,14.1280359569191,0.159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3845521,7.18982455888002,0,0,0,0,0
"331","Oman",1962,698,0,0,1,1,1,0,0,1,1,2,0,0.064,0,0,1,1,-2.281,19.0876777833181,15.1445075893073,13.9554935419712,0.165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3849444,7.19967234483636,0,0,0,0,0
"332","Oman",1963,698,0,0,1,1,1,0,0,1,1,2,0,0.064,0,0,1,1,-2.281,19.1170621852597,1.53703228914947,13.7673417913554,0.171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3853369,7.20945336562895,0,0,0,0,0
"333","Oman",1964,698,0,0,1,1,1,0,0,1,1,2,0,0.064,0,0,1,1,-2.281,19.1477415420363,-2.1287757800152,13.5648774413925,0.177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3857296,7.21916852046216,0,0,0,0,0
"334","Oman",1965,698,0,0,1,1,1,0,0,1,1,2,0,0.064,0,0,1,1,-2.281,19.1796370044111,-1.78070273642969,13.3498726585687,0.183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3861225,7.22881869049588,0,0,0,0,0
"335","Oman",1966,698,0,0,1,1,1,0,0,1,1,2,0,0.064,0,0,1,1,-2.281,19.2126151229857,2.8269048536288,13.1234903893743,0.189,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3865156,7.23840473932508,0,0,0,0,0
"336","Afghanistan",1960,700,0,0,1,1,0,1,0,0,1,1,0,0.288,1,0,0,1,-0.932,23.0396691042045,1.29281518343048,15.4369070736336,0.586,0.117,0,0,1,0,0,0,0,0,0,0,0,0,0,3841600,5.39231742277876,0,0,0,0,0
"337","Turkmenistan",1991,701,0,0,0,1,1,0,0,1,1,1,0,0.347,0,1,0,1,0.936,21.8658140565645,-7.1388842738034,7.78751565006453,0.464,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3964081,0,1,0,0,0,0
"338","Tajikistan",1991,702,0,0,0,0,0,1,0,1,1,2,0,0.696,0,1,0,1,1.857,22.4056946237418,-9.41478045008228,8.99394240586407,0.553,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3964081,0,1,0,1,0,1
"339","Kyrgystan",1991,703,0,0,0,0,1,0,0,1,1,2,0,0.657,0,0,0,1,0.659,22.0897763169499,-9.43708318492207,7.18075901280638,0.652,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3964081,0,1,0,0,0,0
"340","Uzbekistan",1991,704,0,0,0,1,0,1,0,1,1,2,0,0.471,0,0,0,1,-0.498,24.3205846290127,-2.59120466332068,7.4269643866118,0.462,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3964081,0,1,0,0,0,0
"341","Kazakhstan",1991,705,0,0,0,0,0,1,0,1,1,3,0,0.678,0,0,0,1,-1.05,23.9717342981933,-11.5610528307767,6.5484043858027,0.676,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3964081,0,1,0,0,0,0
"342","China",1960,710,0,1,0,1,1,0,0,1,1,0,1,0.094,1,0,1,1,1.901,29.3132629198401,-4.60958871456367,14.0037887730428,0.101,0,0,1,0,0,0,0,0,0,1.58496250072116,3,0,0,1,3841600,7.17990909001493,0,0,0,0,0
"343","China",1961,710,0,1,0,1,1,0,0,1,1,0,1,0.094,1,0,1,1,1.901,29.2986119508136,-26.527643606404,12.4232564168981,0.102,0,0,1,0,0,0,0,0,0,1.58496250072116,3,0,0,1,3845521,7.18982455888002,0,0,0,0,0
"344","China",1962,710,0,1,0,1,1,0,0,1,1,0,1,0.094,1,0,1,1,1.901,29.3104486223281,-6.35150486433841,9.92952164003886,0.103,0,0,1,0,0,0,0,0,0,1.58496250072116,3,0,0,1,3849444,7.19967234483636,0,0,0,0,0
"345","China",1963,710,0,1,0,1,1,0,0,1,1,0,1,0.094,1,0,1,1,1.901,29.3459049795475,7.62225446101334,9.80825162809356,0.104,0,0,1,0,0,0,0,0,0,1.58496250072116,3,0,0,1,3853369,7.20945336562895,0,0,0,0,0
"346","China",1964,710,0,1,0,1,1,0,0,1,1,0,1,0.094,1,0,1,1,1.901,29.3793853579167,15.4689954188308,9.68309867759283,0.105,0,0,1,0,0,0,0,0,0,1.58496250072116,3,0,0,1,3857296,7.21916852046216,0,0,0,0,0
"347","China",1965,710,0,1,0,1,1,0,0,1,1,0,1,0.094,1,0,1,1,1.901,29.413741237437,14.197889011607,9.5538578595246,0.106,0,0,1,0,0,0,0,0,0,1.58496250072116,3,0,0,1,3861225,7.22881869049588,0,0,0,0,0
"348","China",1966,710,0,1,0,1,1,0,0,1,0,0,1,0.057,1,0,1,1,2.549,29.4539539356401,7.60840392828509,9.42068468849266,0.106,0,0,1,0,0,0,0,0,0,1.58496250072116,3,0,0,1,3865156,7.23840473932508,0,0,0,0,0
"349","China",1967,710,0,1,0,1,1,0,0,1,0,0,1,0.057,1,0,1,1,2.549,29.4910412627163,-8.16149758528748,9.28072734218606,0.107,0.05710001,0,1,0,0,0,0,0,0,1.58496250072116,3,0,0,1,3869089,7.24792751344359,0,0,0,0,0
"350","China",1968,710,0,1,0,1,1,0,0,1,0,0,1,0.057,1,0,1,1,2.549,29.5287086254311,-6.57145161433941,9.13138543705171,0.108,0.05710001,0,1,0,0,0,0,0,0,1.58496250072116,3,0,0,1,3873024,7.25738784269265,0,0,0,0,0
"351","Mongolia",1960,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,19.8993318431325,2.67400374111356,12.3153684475942,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3841600,5.32192809488736,0,0,0,0,0
"352","Mongolia",1961,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,19.9480677418029,2.59589487917304,12.1318053067134,0.396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3845521,5.35755200461808,0,0,0,0,0
"353","Mongolia",1962,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,19.9955063254659,2.5222779006668,11.9443585009828,0.393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3849444,5.39231742277876,0,0,0,0,0
"354","Mongolia",1963,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,20.0370964704021,2.72134462331414,11.7579760163048,0.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3853369,5.4262647547021,0,0,0,0,0
"355","Mongolia",1964,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,20.074330956682,2.72727685851421,11.5809844141161,0.387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3857296,5.4594316186373,0,0,0,0,0
"356","Mongolia",1965,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,20.1130808063817,2.56182489160873,11.4121470372582,0.384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3861225,5.49185309632968,0,0,0,0,0
"357","Mongolia",1966,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,20.152822048721,2.49012673839406,11.2701552784334,0.381,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3865156,5.52356195605701,0,0,0,0,0
"358","Mongolia",1967,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,20.1924336957795,2.82017386575398,11.1101935176666,0.378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3869089,5.55458885167764,0,0,0,0,0
"359","Mongolia",1968,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,20.2307030129683,2.50208551889479,10.9780599378943,0.375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3873024,5.58496250072116,0,0,0,0,0
"360","Mongolia",1969,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,20.2671512943525,2.65850798041192,10.8619059101062,0.373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3876961,5.61470984411521,0,0,0,0,0
"361","Mongolia",1970,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,20.3032723911115,2.72676568571274,10.7617284857034,0.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3880900,5.64385618977472,0,0,0,0,0
"362","Mongolia",1971,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,20.3405857820719,1.44641112083283,10.6731626053387,0.368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3884841,5.6724253419715,0,0,0,0,0
"363","Mongolia",1972,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,20.3792376835684,0.729713299966175,10.596744783187,0.366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3888784,5.70043971814109,0,0,0,0,0
"364","Mongolia",1973,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,20.4193728528015,4.99305751048981,10.5322124931089,0.363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3892729,5.7279204545632,0,0,0,0,0
"365","Mongolia",1974,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,20.4607698358252,0.94733665143989,10.4783538783532,0.361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3896676,5.75488750216347,0,0,0,0,0
"366","Mongolia",1975,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,20.5027026588728,2.93547894445675,10.4335756095406,0.359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3900625,5.78135971352466,0,0,0,0,0
"367","Mongolia",1976,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,20.5442362324354,0.908555883743949,10.3956577473482,0.357,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3904576,5.8073549220576,0,0,0,0,0
"368","Mongolia",1977,712,0,0,0,1,1,0,0,0,1,0,0,0.137,0,1,0,0,1.238,20.5846432656041,4.29479927830254,10.3613319607085,0.355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3908529,5.83289001416474,0,0,0,0,0
